# docNum,location,paperID,pubYear,pubMonth,pubDate,Title
929,NationalAntiSlaveryStandard/18531008/006.txt,5,1853,10,08,
930,NationalAntiSlaveryStandard/18531008/002.txt,5,1853,10,08,
931,NationalAntiSlaveryStandard/18531008/001.txt,5,1853,10,08,
932,NationalAntiSlaveryStandard/18531008/004.txt,5,1853,10,08,
933,NationalAntiSlaveryStandard/18531008/003.txt,5,1853,10,08,
934,NationalAntiSlaveryStandard/18531008/005.txt,5,1853,10,08,
935,NationalAntiSlaveryStandard/18571121/006.txt,5,1857,11,21,
936,NationalAntiSlaveryStandard/18571121/002.txt,5,1857,11,21,
937,NationalAntiSlaveryStandard/18571121/001.txt,5,1857,11,21,
938,NationalAntiSlaveryStandard/18571121/004.txt,5,1857,11,21,
939,NationalAntiSlaveryStandard/18571121/003.txt,5,1857,11,21,
940,NationalAntiSlaveryStandard/18571121/007.txt,5,1857,11,21,
941,NationalAntiSlaveryStandard/18571121/008.txt,5,1857,11,21,
942,NationalAntiSlaveryStandard/18571121/005.txt,5,1857,11,21,
943,NationalAntiSlaveryStandard/18571121/009.txt,5,1857,11,21,
944,NationalAntiSlaveryStandard/18571121/010.txt,5,1857,11,21,
945,NationalAntiSlaveryStandard/18430622/011.txt,5,1843,06,22,
946,NationalAntiSlaveryStandard/18430622/006.txt,5,1843,06,22,
947,NationalAntiSlaveryStandard/18430622/002.txt,5,1843,06,22,
948,NationalAntiSlaveryStandard/18430622/001.txt,5,1843,06,22,
949,NationalAntiSlaveryStandard/18430622/004.txt,5,1843,06,22,
950,NationalAntiSlaveryStandard/18430622/003.txt,5,1843,06,22,
951,NationalAntiSlaveryStandard/18430622/007.txt,5,1843,06,22,
952,NationalAntiSlaveryStandard/18430622/008.txt,5,1843,06,22,
953,NationalAntiSlaveryStandard/18430622/005.txt,5,1843,06,22,
954,NationalAntiSlaveryStandard/18430622/009.txt,5,1843,06,22,
955,NationalAntiSlaveryStandard/18430622/010.txt,5,1843,06,22,
956,NationalAntiSlaveryStandard/18561101/006.txt,5,1856,11,01,
957,NationalAntiSlaveryStandard/18561101/002.txt,5,1856,11,01,
958,NationalAntiSlaveryStandard/18561101/001.txt,5,1856,11,01,
959,NationalAntiSlaveryStandard/18561101/004.txt,5,1856,11,01,
960,NationalAntiSlaveryStandard/18561101/003.txt,5,1856,11,01,
961,NationalAntiSlaveryStandard/18561101/007.txt,5,1856,11,01,
962,NationalAntiSlaveryStandard/18561101/008.txt,5,1856,11,01,
963,NationalAntiSlaveryStandard/18561101/005.txt,5,1856,11,01,
964,NationalAntiSlaveryStandard/18561101/009.txt,5,1856,11,01,
965,NationalAntiSlaveryStandard/18561101/010.txt,5,1856,11,01,
966,NationalAntiSlaveryStandard/18571024/006.txt,5,1857,10,24,
967,NationalAntiSlaveryStandard/18571024/002.txt,5,1857,10,24,
968,NationalAntiSlaveryStandard/18571024/001.txt,5,1857,10,24,
969,NationalAntiSlaveryStandard/18571024/004.txt,5,1857,10,24,
970,NationalAntiSlaveryStandard/18571024/003.txt,5,1857,10,24,
971,NationalAntiSlaveryStandard/18571024/007.txt,5,1857,10,24,
972,NationalAntiSlaveryStandard/18571024/008.txt,5,1857,10,24,
973,NationalAntiSlaveryStandard/18571024/005.txt,5,1857,10,24,
974,NationalAntiSlaveryStandard/18571024/009.txt,5,1857,10,24,
975,NationalAntiSlaveryStandard/18571024/010.txt,5,1857,10,24,
976,NationalAntiSlaveryStandard/18540617/006.txt,5,1854,06,17,
977,NationalAntiSlaveryStandard/18540617/002.txt,5,1854,06,17,
978,NationalAntiSlaveryStandard/18540617/001.txt,5,1854,06,17,
979,NationalAntiSlaveryStandard/18540617/004.txt,5,1854,06,17,
980,NationalAntiSlaveryStandard/18540617/003.txt,5,1854,06,17,
981,NationalAntiSlaveryStandard/18540617/005.txt,5,1854,06,17,
982,NationalAntiSlaveryStandard/18511204/006.txt,5,1851,12,04,
983,NationalAntiSlaveryStandard/18511204/002.txt,5,1851,12,04,
984,NationalAntiSlaveryStandard/18511204/001.txt,5,1851,12,04,
985,NationalAntiSlaveryStandard/18511204/004.txt,5,1851,12,04,
986,NationalAntiSlaveryStandard/18511204/003.txt,5,1851,12,04,
987,NationalAntiSlaveryStandard/18511204/007.txt,5,1851,12,04,
988,NationalAntiSlaveryStandard/18511204/008.txt,5,1851,12,04,
989,NationalAntiSlaveryStandard/18511204/005.txt,5,1851,12,04,
990,NationalAntiSlaveryStandard/18490322/006.txt,5,1849,03,22,
991,NationalAntiSlaveryStandard/18490322/002.txt,5,1849,03,22,
992,NationalAntiSlaveryStandard/18490322/001.txt,5,1849,03,22,
993,NationalAntiSlaveryStandard/18490322/004.txt,5,1849,03,22,
994,NationalAntiSlaveryStandard/18490322/003.txt,5,1849,03,22,
995,NationalAntiSlaveryStandard/18490322/007.txt,5,1849,03,22,
996,NationalAntiSlaveryStandard/18490322/008.txt,5,1849,03,22,
997,NationalAntiSlaveryStandard/18490322/005.txt,5,1849,03,22,
998,NationalAntiSlaveryStandard/18490322/009.txt,5,1849,03,22,
999,NationalAntiSlaveryStandard/18490322/010.txt,5,1849,03,22,
1000,NationalAntiSlaveryStandard/18401105/006.txt,5,1840,11,05,
1001,NationalAntiSlaveryStandard/18401105/002.txt,5,1840,11,05,
1002,NationalAntiSlaveryStandard/18401105/001.txt,5,1840,11,05,
1003,NationalAntiSlaveryStandard/18401105/004.txt,5,1840,11,05,
1004,NationalAntiSlaveryStandard/18401105/003.txt,5,1840,11,05,
1005,NationalAntiSlaveryStandard/18401105/007.txt,5,1840,11,05,
1006,NationalAntiSlaveryStandard/18401105/008.txt,5,1840,11,05,
1007,NationalAntiSlaveryStandard/18401105/005.txt,5,1840,11,05,
1008,NationalAntiSlaveryStandard/18401105/009.txt,5,1840,11,05,
1009,NationalAntiSlaveryStandard/18510731/006.txt,5,1851,07,31,
1010,NationalAntiSlaveryStandard/18510731/002.txt,5,1851,07,31,
1011,NationalAntiSlaveryStandard/18510731/001.txt,5,1851,07,31,
1012,NationalAntiSlaveryStandard/18510731/004.txt,5,1851,07,31,
1013,NationalAntiSlaveryStandard/18510731/003.txt,5,1851,07,31,
1014,NationalAntiSlaveryStandard/18510731/005.txt,5,1851,07,31,
1015,NationalAntiSlaveryStandard/18520226/006.txt,5,1852,02,26,
1016,NationalAntiSlaveryStandard/18520226/002.txt,5,1852,02,26,
1017,NationalAntiSlaveryStandard/18520226/001.txt,5,1852,02,26,
1018,NationalAntiSlaveryStandard/18520226/004.txt,5,1852,02,26,
1019,NationalAntiSlaveryStandard/18520226/003.txt,5,1852,02,26,
1020,NationalAntiSlaveryStandard/18520226/007.txt,5,1852,02,26,
1021,NationalAntiSlaveryStandard/18520226/008.txt,5,1852,02,26,
1022,NationalAntiSlaveryStandard/18520226/005.txt,5,1852,02,26,
1023,NationalAntiSlaveryStandard/18520226/009.txt,5,1852,02,26,
1024,NationalAntiSlaveryStandard/18510102/006.txt,5,1851,01,02,
1025,NationalAntiSlaveryStandard/18510102/002.txt,5,1851,01,02,
1026,NationalAntiSlaveryStandard/18510102/001.txt,5,1851,01,02,
1027,NationalAntiSlaveryStandard/18510102/004.txt,5,1851,01,02,
1028,NationalAntiSlaveryStandard/18510102/003.txt,5,1851,01,02,
1029,NationalAntiSlaveryStandard/18510102/007.txt,5,1851,01,02,
1030,NationalAntiSlaveryStandard/18510102/008.txt,5,1851,01,02,
1031,NationalAntiSlaveryStandard/18510102/005.txt,5,1851,01,02,
1032,NationalAntiSlaveryStandard/18411104/006.txt,5,1841,11,04,
1033,NationalAntiSlaveryStandard/18411104/000.txt,5,1841,11,04,
1034,NationalAntiSlaveryStandard/18411104/002.txt,5,1841,11,04,
1035,NationalAntiSlaveryStandard/18411104/001.txt,5,1841,11,04,
1036,NationalAntiSlaveryStandard/18411104/004.txt,5,1841,11,04,
1037,NationalAntiSlaveryStandard/18411104/003.txt,5,1841,11,04,
1038,NationalAntiSlaveryStandard/18411104/007.txt,5,1841,11,04,
1039,NationalAntiSlaveryStandard/18411104/008.txt,5,1841,11,04,
1040,NationalAntiSlaveryStandard/18411104/005.txt,5,1841,11,04,
1041,NationalAntiSlaveryStandard/18480615/013.txt,5,1848,06,15,
1042,NationalAntiSlaveryStandard/18480615/011.txt,5,1848,06,15,
1043,NationalAntiSlaveryStandard/18480615/006.txt,5,1848,06,15,
1044,NationalAntiSlaveryStandard/18480615/002.txt,5,1848,06,15,
1045,NationalAntiSlaveryStandard/18480615/001.txt,5,1848,06,15,
1046,NationalAntiSlaveryStandard/18480615/004.txt,5,1848,06,15,
1047,NationalAntiSlaveryStandard/18480615/003.txt,5,1848,06,15,
1048,NationalAntiSlaveryStandard/18480615/007.txt,5,1848,06,15,
1049,NationalAntiSlaveryStandard/18480615/008.txt,5,1848,06,15,
1050,NationalAntiSlaveryStandard/18480615/015.txt,5,1848,06,15,
1051,NationalAntiSlaveryStandard/18480615/005.txt,5,1848,06,15,
1052,NationalAntiSlaveryStandard/18480615/009.txt,5,1848,06,15,
1053,NationalAntiSlaveryStandard/18480615/010.txt,5,1848,06,15,
1054,NationalAntiSlaveryStandard/18480615/014.txt,5,1848,06,15,
1055,NationalAntiSlaveryStandard/18480615/012.txt,5,1848,06,15,
1056,NationalAntiSlaveryStandard/18530127/002.txt,5,1853,01,27,
1057,NationalAntiSlaveryStandard/18530127/001.txt,5,1853,01,27,
1058,NationalAntiSlaveryStandard/18530127/004.txt,5,1853,01,27,
1059,NationalAntiSlaveryStandard/18530127/003.txt,5,1853,01,27,
1060,NationalAntiSlaveryStandard/18471209/013.txt,5,1847,12,09,
1061,NationalAntiSlaveryStandard/18471209/011.txt,5,1847,12,09,
1062,NationalAntiSlaveryStandard/18471209/006.txt,5,1847,12,09,
1063,NationalAntiSlaveryStandard/18471209/002.txt,5,1847,12,09,
1064,NationalAntiSlaveryStandard/18471209/001.txt,5,1847,12,09,
1065,NationalAntiSlaveryStandard/18471209/004.txt,5,1847,12,09,
1066,NationalAntiSlaveryStandard/18471209/003.txt,5,1847,12,09,
1067,NationalAntiSlaveryStandard/18471209/007.txt,5,1847,12,09,
1068,NationalAntiSlaveryStandard/18471209/008.txt,5,1847,12,09,
1069,NationalAntiSlaveryStandard/18471209/005.txt,5,1847,12,09,
1070,NationalAntiSlaveryStandard/18471209/009.txt,5,1847,12,09,
1071,NationalAntiSlaveryStandard/18471209/010.txt,5,1847,12,09,
1072,NationalAntiSlaveryStandard/18471209/012.txt,5,1847,12,09,
1073,NationalAntiSlaveryStandard/18421020/013.txt,5,1842,10,20,
1074,NationalAntiSlaveryStandard/18421020/011.txt,5,1842,10,20,
1075,NationalAntiSlaveryStandard/18421020/006.txt,5,1842,10,20,
1076,NationalAntiSlaveryStandard/18421020/002.txt,5,1842,10,20,
1077,NationalAntiSlaveryStandard/18421020/001.txt,5,1842,10,20,
1078,NationalAntiSlaveryStandard/18421020/004.txt,5,1842,10,20,
1079,NationalAntiSlaveryStandard/18421020/003.txt,5,1842,10,20,
1080,NationalAntiSlaveryStandard/18421020/007.txt,5,1842,10,20,
1081,NationalAntiSlaveryStandard/18421020/008.txt,5,1842,10,20,
1082,NationalAntiSlaveryStandard/18421020/005.txt,5,1842,10,20,
1083,NationalAntiSlaveryStandard/18421020/009.txt,5,1842,10,20,
1084,NationalAntiSlaveryStandard/18421020/010.txt,5,1842,10,20,
1085,NationalAntiSlaveryStandard/18421020/014.txt,5,1842,10,20,
1086,NationalAntiSlaveryStandard/18421020/012.txt,5,1842,10,20,
1087,NationalAntiSlaveryStandard/18480727/013.txt,5,1848,07,27,
1088,NationalAntiSlaveryStandard/18480727/011.txt,5,1848,07,27,
1089,NationalAntiSlaveryStandard/18480727/006.txt,5,1848,07,27,
1090,NationalAntiSlaveryStandard/18480727/002.txt,5,1848,07,27,
1091,NationalAntiSlaveryStandard/18480727/001.txt,5,1848,07,27,
1092,NationalAntiSlaveryStandard/18480727/004.txt,5,1848,07,27,
1093,NationalAntiSlaveryStandard/18480727/003.txt,5,1848,07,27,
1094,NationalAntiSlaveryStandard/18480727/007.txt,5,1848,07,27,
1095,NationalAntiSlaveryStandard/18480727/008.txt,5,1848,07,27,
1096,NationalAntiSlaveryStandard/18480727/005.txt,5,1848,07,27,
1097,NationalAntiSlaveryStandard/18480727/009.txt,5,1848,07,27,
1098,NationalAntiSlaveryStandard/18480727/010.txt,5,1848,07,27,
1099,NationalAntiSlaveryStandard/18480727/012.txt,5,1848,07,27,
1100,NationalAntiSlaveryStandard/18541118/013.txt,5,1854,11,18,
1101,NationalAntiSlaveryStandard/18541118/011.txt,5,1854,11,18,
1102,NationalAntiSlaveryStandard/18541118/006.txt,5,1854,11,18,
1103,NationalAntiSlaveryStandard/18541118/002.txt,5,1854,11,18,
1104,NationalAntiSlaveryStandard/18541118/001.txt,5,1854,11,18,
1105,NationalAntiSlaveryStandard/18541118/004.txt,5,1854,11,18,
1106,NationalAntiSlaveryStandard/18541118/003.txt,5,1854,11,18,
1107,NationalAntiSlaveryStandard/18541118/007.txt,5,1854,11,18,
1108,NationalAntiSlaveryStandard/18541118/008.txt,5,1854,11,18,
1109,NationalAntiSlaveryStandard/18541118/005.txt,5,1854,11,18,
1110,NationalAntiSlaveryStandard/18541118/009.txt,5,1854,11,18,
1111,NationalAntiSlaveryStandard/18541118/010.txt,5,1854,11,18,
1112,NationalAntiSlaveryStandard/18541118/012.txt,5,1854,11,18,
1113,NationalAntiSlaveryStandard/18540826/006.txt,5,1854,08,26,
1114,NationalAntiSlaveryStandard/18540826/002.txt,5,1854,08,26,
1115,NationalAntiSlaveryStandard/18540826/001.txt,5,1854,08,26,
1116,NationalAntiSlaveryStandard/18540826/004.txt,5,1854,08,26,
1117,NationalAntiSlaveryStandard/18540826/003.txt,5,1854,08,26,
1118,NationalAntiSlaveryStandard/18540826/007.txt,5,1854,08,26,
1119,NationalAntiSlaveryStandard/18540826/005.txt,5,1854,08,26,
1120,NationalAntiSlaveryStandard/18490426/006.txt,5,1849,04,26,
1121,NationalAntiSlaveryStandard/18490426/002.txt,5,1849,04,26,
1122,NationalAntiSlaveryStandard/18490426/001.txt,5,1849,04,26,
1123,NationalAntiSlaveryStandard/18490426/004.txt,5,1849,04,26,
1124,NationalAntiSlaveryStandard/18490426/003.txt,5,1849,04,26,
1125,NationalAntiSlaveryStandard/18490426/007.txt,5,1849,04,26,
1126,NationalAntiSlaveryStandard/18490426/008.txt,5,1849,04,26,
1127,NationalAntiSlaveryStandard/18490426/005.txt,5,1849,04,26,
1128,NationalAntiSlaveryStandard/18490426/009.txt,5,1849,04,26,
1129,NationalAntiSlaveryStandard/18490426/010.txt,5,1849,04,26,
1130,NationalAntiSlaveryStandard/18470527/013.txt,5,1847,05,27,
1131,NationalAntiSlaveryStandard/18470527/011.txt,5,1847,05,27,
1132,NationalAntiSlaveryStandard/18470527/006.txt,5,1847,05,27,
1133,NationalAntiSlaveryStandard/18470527/002.txt,5,1847,05,27,
1134,NationalAntiSlaveryStandard/18470527/001.txt,5,1847,05,27,
1135,NationalAntiSlaveryStandard/18470527/004.txt,5,1847,05,27,
1136,NationalAntiSlaveryStandard/18470527/003.txt,5,1847,05,27,
1137,NationalAntiSlaveryStandard/18470527/007.txt,5,1847,05,27,
1138,NationalAntiSlaveryStandard/18470527/008.txt,5,1847,05,27,
1139,NationalAntiSlaveryStandard/18470527/005.txt,5,1847,05,27,
1140,NationalAntiSlaveryStandard/18470527/009.txt,5,1847,05,27,
1141,NationalAntiSlaveryStandard/18470527/010.txt,5,1847,05,27,
1142,NationalAntiSlaveryStandard/18470527/014.txt,5,1847,05,27,
1143,NationalAntiSlaveryStandard/18470527/012.txt,5,1847,05,27,
1144,NationalAntiSlaveryStandard/18570627/006.txt,5,1857,06,27,
1145,NationalAntiSlaveryStandard/18570627/002.txt,5,1857,06,27,
1146,NationalAntiSlaveryStandard/18570627/001.txt,5,1857,06,27,
1147,NationalAntiSlaveryStandard/18570627/004.txt,5,1857,06,27,
1148,NationalAntiSlaveryStandard/18570627/003.txt,5,1857,06,27,
1149,NationalAntiSlaveryStandard/18570627/007.txt,5,1857,06,27,
1150,NationalAntiSlaveryStandard/18570627/008.txt,5,1857,06,27,
1151,NationalAntiSlaveryStandard/18570627/005.txt,5,1857,06,27,
1152,NationalAntiSlaveryStandard/18570627/009.txt,5,1857,06,27,
1153,NationalAntiSlaveryStandard/18570627/010.txt,5,1857,06,27,
1154,NationalAntiSlaveryStandard/18471230/013.txt,5,1847,12,30,
1155,NationalAntiSlaveryStandard/18471230/011.txt,5,1847,12,30,
1156,NationalAntiSlaveryStandard/18471230/006.txt,5,1847,12,30,
1157,NationalAntiSlaveryStandard/18471230/002.txt,5,1847,12,30,
1158,NationalAntiSlaveryStandard/18471230/001.txt,5,1847,12,30,
1159,NationalAntiSlaveryStandard/18471230/004.txt,5,1847,12,30,
1160,NationalAntiSlaveryStandard/18471230/003.txt,5,1847,12,30,
1161,NationalAntiSlaveryStandard/18471230/007.txt,5,1847,12,30,
1162,NationalAntiSlaveryStandard/18471230/008.txt,5,1847,12,30,
1163,NationalAntiSlaveryStandard/18471230/005.txt,5,1847,12,30,
1164,NationalAntiSlaveryStandard/18471230/009.txt,5,1847,12,30,
1165,NationalAntiSlaveryStandard/18471230/010.txt,5,1847,12,30,
1166,NationalAntiSlaveryStandard/18471230/014.txt,5,1847,12,30,
1167,NationalAntiSlaveryStandard/18471230/012.txt,5,1847,12,30,
1168,NationalAntiSlaveryStandard/18490607/006.txt,5,1849,06,07,
1169,NationalAntiSlaveryStandard/18490607/002.txt,5,1849,06,07,
1170,NationalAntiSlaveryStandard/18490607/001.txt,5,1849,06,07,
1171,NationalAntiSlaveryStandard/18490607/004.txt,5,1849,06,07,
1172,NationalAntiSlaveryStandard/18490607/003.txt,5,1849,06,07,
1173,NationalAntiSlaveryStandard/18490607/007.txt,5,1849,06,07,
1174,NationalAntiSlaveryStandard/18490607/008.txt,5,1849,06,07,
1175,NationalAntiSlaveryStandard/18490607/005.txt,5,1849,06,07,
1176,NationalAntiSlaveryStandard/18490607/009.txt,5,1849,06,07,
1177,NationalAntiSlaveryStandard/18490607/010.txt,5,1849,06,07,
1178,NationalAntiSlaveryStandard/18511113/011.txt,5,1851,11,13,
1179,NationalAntiSlaveryStandard/18511113/006.txt,5,1851,11,13,
1180,NationalAntiSlaveryStandard/18511113/002.txt,5,1851,11,13,
1181,NationalAntiSlaveryStandard/18511113/001.txt,5,1851,11,13,
1182,NationalAntiSlaveryStandard/18511113/004.txt,5,1851,11,13,
1183,NationalAntiSlaveryStandard/18511113/003.txt,5,1851,11,13,
1184,NationalAntiSlaveryStandard/18511113/007.txt,5,1851,11,13,
1185,NationalAntiSlaveryStandard/18511113/008.txt,5,1851,11,13,
1186,NationalAntiSlaveryStandard/18511113/005.txt,5,1851,11,13,
1187,NationalAntiSlaveryStandard/18511113/009.txt,5,1851,11,13,
1188,NationalAntiSlaveryStandard/18511113/010.txt,5,1851,11,13,
1189,NationalAntiSlaveryStandard/18550929/006.txt,5,1855,09,29,
1190,NationalAntiSlaveryStandard/18550929/002.txt,5,1855,09,29,
1191,NationalAntiSlaveryStandard/18550929/001.txt,5,1855,09,29,
1192,NationalAntiSlaveryStandard/18550929/004.txt,5,1855,09,29,
1193,NationalAntiSlaveryStandard/18550929/003.txt,5,1855,09,29,
1194,NationalAntiSlaveryStandard/18550929/007.txt,5,1855,09,29,
1195,NationalAntiSlaveryStandard/18550929/008.txt,5,1855,09,29,
1196,NationalAntiSlaveryStandard/18550929/005.txt,5,1855,09,29,
1197,NationalAntiSlaveryStandard/18550929/009.txt,5,1855,09,29,
1198,NationalAntiSlaveryStandard/18550929/010.txt,5,1855,09,29,
1199,NationalAntiSlaveryStandard/18510918/006.txt,5,1851,09,18,
1200,NationalAntiSlaveryStandard/18510918/002.txt,5,1851,09,18,
1201,NationalAntiSlaveryStandard/18510918/001.txt,5,1851,09,18,
1202,NationalAntiSlaveryStandard/18510918/004.txt,5,1851,09,18,
1203,NationalAntiSlaveryStandard/18510918/003.txt,5,1851,09,18,
1204,NationalAntiSlaveryStandard/18510918/007.txt,5,1851,09,18,
1205,NationalAntiSlaveryStandard/18510918/008.txt,5,1851,09,18,
1206,NationalAntiSlaveryStandard/18510918/005.txt,5,1851,09,18,
1207,NationalAntiSlaveryStandard/18510918/009.txt,5,1851,09,18,
1208,NationalAntiSlaveryStandard/18560705/006.txt,5,1856,07,05,
1209,NationalAntiSlaveryStandard/18560705/002.txt,5,1856,07,05,
1210,NationalAntiSlaveryStandard/18560705/001.txt,5,1856,07,05,
1211,NationalAntiSlaveryStandard/18560705/004.txt,5,1856,07,05,
1212,NationalAntiSlaveryStandard/18560705/003.txt,5,1856,07,05,
1213,NationalAntiSlaveryStandard/18560705/007.txt,5,1856,07,05,
1214,NationalAntiSlaveryStandard/18560705/008.txt,5,1856,07,05,
1215,NationalAntiSlaveryStandard/18560705/005.txt,5,1856,07,05,
1216,NationalAntiSlaveryStandard/18560705/009.txt,5,1856,07,05,
1217,NationalAntiSlaveryStandard/18461210/011.txt,5,1846,12,10,
1218,NationalAntiSlaveryStandard/18461210/006.txt,5,1846,12,10,
1219,NationalAntiSlaveryStandard/18461210/002.txt,5,1846,12,10,
1220,NationalAntiSlaveryStandard/18461210/001.txt,5,1846,12,10,
1221,NationalAntiSlaveryStandard/18461210/004.txt,5,1846,12,10,
1222,NationalAntiSlaveryStandard/18461210/003.txt,5,1846,12,10,
1223,NationalAntiSlaveryStandard/18461210/007.txt,5,1846,12,10,
1224,NationalAntiSlaveryStandard/18461210/008.txt,5,1846,12,10,
1225,NationalAntiSlaveryStandard/18461210/005.txt,5,1846,12,10,
1226,NationalAntiSlaveryStandard/18461210/009.txt,5,1846,12,10,
1227,NationalAntiSlaveryStandard/18461210/010.txt,5,1846,12,10,
1228,NationalAntiSlaveryStandard/18461210/012.txt,5,1846,12,10,
1229,NationalAntiSlaveryStandard/18501205/006.txt,5,1850,12,05,
1230,NationalAntiSlaveryStandard/18501205/002.txt,5,1850,12,05,
1231,NationalAntiSlaveryStandard/18501205/001.txt,5,1850,12,05,
1232,NationalAntiSlaveryStandard/18501205/004.txt,5,1850,12,05,
1233,NationalAntiSlaveryStandard/18501205/003.txt,5,1850,12,05,
1234,NationalAntiSlaveryStandard/18501205/007.txt,5,1850,12,05,
1235,NationalAntiSlaveryStandard/18501205/008.txt,5,1850,12,05,
1236,NationalAntiSlaveryStandard/18501205/005.txt,5,1850,12,05,
1237,NationalAntiSlaveryStandard/18440516/011.txt,5,1844,05,16,
1238,NationalAntiSlaveryStandard/18440516/006.txt,5,1844,05,16,
1239,NationalAntiSlaveryStandard/18440516/002.txt,5,1844,05,16,
1240,NationalAntiSlaveryStandard/18440516/001.txt,5,1844,05,16,
1241,NationalAntiSlaveryStandard/18440516/004.txt,5,1844,05,16,
1242,NationalAntiSlaveryStandard/18440516/003.txt,5,1844,05,16,
1243,NationalAntiSlaveryStandard/18440516/007.txt,5,1844,05,16,
1244,NationalAntiSlaveryStandard/18440516/008.txt,5,1844,05,16,
1245,NationalAntiSlaveryStandard/18440516/005.txt,5,1844,05,16,
1246,NationalAntiSlaveryStandard/18440516/009.txt,5,1844,05,16,
1247,NationalAntiSlaveryStandard/18440516/010.txt,5,1844,05,16,
1248,NationalAntiSlaveryStandard/18440516/012.txt,5,1844,05,16,
1249,NationalAntiSlaveryStandard/18471118/013.txt,5,1847,11,18,
1250,NationalAntiSlaveryStandard/18471118/011.txt,5,1847,11,18,
1251,NationalAntiSlaveryStandard/18471118/006.txt,5,1847,11,18,
1252,NationalAntiSlaveryStandard/18471118/002.txt,5,1847,11,18,
1253,NationalAntiSlaveryStandard/18471118/001.txt,5,1847,11,18,
1254,NationalAntiSlaveryStandard/18471118/004.txt,5,1847,11,18,
1255,NationalAntiSlaveryStandard/18471118/003.txt,5,1847,11,18,
1256,NationalAntiSlaveryStandard/18471118/007.txt,5,1847,11,18,
1257,NationalAntiSlaveryStandard/18471118/008.txt,5,1847,11,18,
1258,NationalAntiSlaveryStandard/18471118/015.txt,5,1847,11,18,
1259,NationalAntiSlaveryStandard/18471118/005.txt,5,1847,11,18,
1260,NationalAntiSlaveryStandard/18471118/009.txt,5,1847,11,18,
1261,NationalAntiSlaveryStandard/18471118/010.txt,5,1847,11,18,
1262,NationalAntiSlaveryStandard/18471118/014.txt,5,1847,11,18,
1263,NationalAntiSlaveryStandard/18471118/012.txt,5,1847,11,18,
1264,NationalAntiSlaveryStandard/18440314/011.txt,5,1844,03,14,
1265,NationalAntiSlaveryStandard/18440314/006.txt,5,1844,03,14,
1266,NationalAntiSlaveryStandard/18440314/002.txt,5,1844,03,14,
1267,NationalAntiSlaveryStandard/18440314/001.txt,5,1844,03,14,
1268,NationalAntiSlaveryStandard/18440314/004.txt,5,1844,03,14,
1269,NationalAntiSlaveryStandard/18440314/003.txt,5,1844,03,14,
1270,NationalAntiSlaveryStandard/18440314/007.txt,5,1844,03,14,
1271,NationalAntiSlaveryStandard/18440314/008.txt,5,1844,03,14,
1272,NationalAntiSlaveryStandard/18440314/005.txt,5,1844,03,14,
1273,NationalAntiSlaveryStandard/18440314/009.txt,5,1844,03,14,
1274,NationalAntiSlaveryStandard/18440314/010.txt,5,1844,03,14,
1275,NationalAntiSlaveryStandard/18491108/013.txt,5,1849,11,08,
1276,NationalAntiSlaveryStandard/18491108/011.txt,5,1849,11,08,
1277,NationalAntiSlaveryStandard/18491108/006.txt,5,1849,11,08,
1278,NationalAntiSlaveryStandard/18491108/002.txt,5,1849,11,08,
1279,NationalAntiSlaveryStandard/18491108/001.txt,5,1849,11,08,
1280,NationalAntiSlaveryStandard/18491108/004.txt,5,1849,11,08,
1281,NationalAntiSlaveryStandard/18491108/003.txt,5,1849,11,08,
1282,NationalAntiSlaveryStandard/18491108/007.txt,5,1849,11,08,
1283,NationalAntiSlaveryStandard/18491108/008.txt,5,1849,11,08,
1284,NationalAntiSlaveryStandard/18491108/005.txt,5,1849,11,08,
1285,NationalAntiSlaveryStandard/18491108/009.txt,5,1849,11,08,
1286,NationalAntiSlaveryStandard/18491108/010.txt,5,1849,11,08,
1287,NationalAntiSlaveryStandard/18491108/012.txt,5,1849,11,08,
1288,NationalAntiSlaveryStandard/18401126/011.txt,5,1840,11,26,
1289,NationalAntiSlaveryStandard/18401126/006.txt,5,1840,11,26,
1290,NationalAntiSlaveryStandard/18401126/002.txt,5,1840,11,26,
1291,NationalAntiSlaveryStandard/18401126/001.txt,5,1840,11,26,
1292,NationalAntiSlaveryStandard/18401126/004.txt,5,1840,11,26,
1293,NationalAntiSlaveryStandard/18401126/003.txt,5,1840,11,26,
1294,NationalAntiSlaveryStandard/18401126/007.txt,5,1840,11,26,
1295,NationalAntiSlaveryStandard/18401126/008.txt,5,1840,11,26,
1296,NationalAntiSlaveryStandard/18401126/005.txt,5,1840,11,26,
1297,NationalAntiSlaveryStandard/18401126/009.txt,5,1840,11,26,
1298,NationalAntiSlaveryStandard/18401126/010.txt,5,1840,11,26,
1299,NationalAntiSlaveryStandard/18401126/012.txt,5,1840,11,26,
1300,NationalAntiSlaveryStandard/18531001/006.txt,5,1853,10,01,
1301,NationalAntiSlaveryStandard/18531001/002.txt,5,1853,10,01,
1302,NationalAntiSlaveryStandard/18531001/001.txt,5,1853,10,01,
1303,NationalAntiSlaveryStandard/18531001/004.txt,5,1853,10,01,
1304,NationalAntiSlaveryStandard/18531001/003.txt,5,1853,10,01,
1305,NationalAntiSlaveryStandard/18531001/007.txt,5,1853,10,01,
1306,NationalAntiSlaveryStandard/18531001/008.txt,5,1853,10,01,
1307,NationalAntiSlaveryStandard/18531001/005.txt,5,1853,10,01,
